,OBJECTID,Join_Count,TARGET_FID,Join_Count.1,TARGET_FID.1,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Mile2,GEO,Mile2_1,CA_tract,Differ_are,Differ_ran,rural,STATEFP 1,COUNTYFP 1,County,TRACTCE 1,GEOID 1,NAME 1,NAMELSAD 1,ALAND 1,AWATER 1,INTPTLAT 1,INTPTLON 1,Tract,urban_rura,POPULATION,DAC,CIscore,CIscoreP,Traffic_Pc,DAC_cat,MHI_2019_5,Avg_hshld_,HCD_Low_20,HCD_Modera,State_MHI_,State_MHI1,Income_Gro,Shape_Leng,x,y,GreaterRegion,DAC/LIC,DCFC,EV Network Clean
11940,11941,1,11941,1,11941,ELEC,KRC MENLO CORP KRMP 4200 G,4500 Bohannon Dr,4200/4500 North,Menlo Park,CA,94025,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.480431,-122.176502,11/4/2024,250420,2024-11-04 01:56:31 UTC,,,,1/9/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,81,611700,6081611700,6117,Census Tract 6117,G5020,S,10131820,2456677,37.4943019,-122.1502245,4.86044181,6081611700,4.86044181,6081611700,0.85432831,3,0,6,81,San Mateo County,611700,6081611700,6117,Census Tract 6117,10151983,2456677,37.4942796,-122.1505372,6081611700,Urban,5801,,0,0,0, ,"$65,613 ",4,"$146,350 ","$179,500 ",75235,87.21%,Low,18231.5634,-122.176502,37.480431,San Francisco,1,0,ChargePoint Network
11941,11942,1,11942,1,11942,ELEC,KRC MENLO CORP KRMP 4200 A,4200 Bohannon Dr,4200 South,Menlo Park,CA,94025,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.480472,-122.176683,11/4/2024,250421,2024-11-04 01:56:31 UTC,,,,1/9/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,81,611700,6081611700,6117,Census Tract 6117,G5020,S,10131820,2456677,37.4943019,-122.1502245,4.86044181,6081611700,4.86044181,6081611700,0.85432831,3,0,6,81,San Mateo County,611700,6081611700,6117,Census Tract 6117,10151983,2456677,37.4942796,-122.1505372,6081611700,Urban,5801,,0,0,0, ,"$65,613 ",4,"$146,350 ","$179,500 ",75235,87.21%,Low,18231.5634,-122.176683,37.480472,San Francisco,1,0,ChargePoint Network
11942,11943,1,11943,1,11943,ELEC,KRC MENLO CORP KRMP 4200 D,4200 Bohannon Dr,,Menlo Park,CA,94025,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.480591,-122.176729,11/4/2024,250422,2024-11-04 01:56:31 UTC,,,,1/9/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,81,611700,6081611700,6117,Census Tract 6117,G5020,S,10131820,2456677,37.4943019,-122.1502245,4.86044181,6081611700,4.86044181,6081611700,0.85432831,3,0,6,81,San Mateo County,611700,6081611700,6117,Census Tract 6117,10151983,2456677,37.4942796,-122.1505372,6081611700,Urban,5801,,0,0,0, ,"$65,613 ",4,"$146,350 ","$179,500 ",75235,87.21%,Low,18231.5634,-122.176729,37.480591,San Francisco,1,0,ChargePoint Network
11943,11944,1,11944,1,11944,ELEC,KRC MENLO CORP KRMP 4200 F,4500 Bohannon Dr,4200/4500 North,Menlo Park,CA,94025,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.480502,-122.176442,11/4/2024,250423,2024-11-04 01:56:32 UTC,,,,1/9/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,81,611700,6081611700,6117,Census Tract 6117,G5020,S,10131820,2456677,37.4943019,-122.1502245,4.86044181,6081611700,4.86044181,6081611700,0.85432831,3,0,6,81,San Mateo County,611700,6081611700,6117,Census Tract 6117,10151983,2456677,37.4942796,-122.1505372,6081611700,Urban,5801,,0,0,0, ,"$65,613 ",4,"$146,350 ","$179,500 ",75235,87.21%,Low,18231.5634,-122.176442,37.480502,San Francisco,1,0,ChargePoint Network
11944,11945,1,11945,1,11945,ELEC,KRC MENLO CORP KRMP 4200 E,4200 Bohannon Dr,4200 East,Menlo Park,CA,94025,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.480682,-122.17682,11/4/2024,250424,2024-11-04 01:56:32 UTC,,,,1/9/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,81,611700,6081611700,6117,Census Tract 6117,G5020,S,10131820,2456677,37.4943019,-122.1502245,4.86044181,6081611700,4.86044181,6081611700,0.85432831,3,0,6,81,San Mateo County,611700,6081611700,6117,Census Tract 6117,10151983,2456677,37.4942796,-122.1505372,6081611700,Urban,5801,,0,0,0, ,"$65,613 ",4,"$146,350 ","$179,500 ",75235,87.21%,Low,18231.5634,-122.17682,37.480682,San Francisco,1,0,ChargePoint Network
11945,11946,1,11946,1,11946,ELEC,KRC MENLO CORP KRMP 4200 C,4200 Bohannon Dr,4200 East,Menlo Park,CA,94025,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.480563,-122.176681,11/4/2024,250425,2024-11-04 01:56:32 UTC,,,,1/9/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,81,611700,6081611700,6117,Census Tract 6117,G5020,S,10131820,2456677,37.4943019,-122.1502245,4.86044181,6081611700,4.86044181,6081611700,0.85432831,3,0,6,81,San Mateo County,611700,6081611700,6117,Census Tract 6117,10151983,2456677,37.4942796,-122.1505372,6081611700,Urban,5801,,0,0,0, ,"$65,613 ",4,"$146,350 ","$179,500 ",75235,87.21%,Low,18231.5634,-122.176681,37.480563,San Francisco,1,0,ChargePoint Network
11946,11947,1,11947,1,11947,ELEC,KRC MENLO CORP KRMP 4200 B,4200 Bohannon Dr,4200 South,Menlo Park,CA,94025,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.480535,-122.176622,11/4/2024,250426,2024-11-04 01:56:32 UTC,,,,1/9/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,81,611700,6081611700,6117,Census Tract 6117,G5020,S,10131820,2456677,37.4943019,-122.1502245,4.86044181,6081611700,4.86044181,6081611700,0.85432831,3,0,6,81,San Mateo County,611700,6081611700,6117,Census Tract 6117,10151983,2456677,37.4942796,-122.1505372,6081611700,Urban,5801,,0,0,0, ,"$65,613 ",4,"$146,350 ","$179,500 ",75235,87.21%,Low,18231.5634,-122.176622,37.480535,San Francisco,1,0,ChargePoint Network
11947,11948,1,11948,1,11948,ELEC,TREFETHEN TFV TASTING,1160 Oak Knoll Ave W,Trefethen Winery Visitors Center,Napa,CA,94558,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.360004,-122.332837,11/4/2024,250433,2024-11-04 02:10:39 UTC,,,,1/9/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,55,201200,6055201200,2012,Census Tract 2012,G5020,S,59607021,225407,38.3694953,-122.3628375,23.10142946,6055201200,23.10142946,6055201200,0.02594689,11,1,6,55,Napa County,201200,6055201200,2012,Census Tract 2012,59510546,232283,38.3688909,-122.3623165,6055201200,Rural,5081,,0,0,0, ,"$78,011 ",2,"$72,050 ","$104,850 ",75235,103.69%,Middle,60403.74297,-122.332837,38.360004,San Francisco,0,0,ChargePoint Network
11948,11949,1,11949,1,11949,ELEC,TRUCK.NET TRUCK.NET #4,8490 Avenida de la Fuente,,San Diego,CA,92154,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.558749,-116.961242,11/4/2024,250470,2024-11-04 01:46:27 UTC,,,,1/10/2023,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,73,10015,6073010015,100.15,Census Tract 100.15,G5020,S,40475325,0,32.5601548,-116.9530008,15.62761437,6073010015,15.62761437,6073010015,0.32259846,8,0,6,73,San Diego County,10015,6073010015,100.15,Census Tract 100.15,40522766,0,32.5601366,-116.9530619,6073010015,Rural,3821,,0,0,0, ,"$99,083 ",4,"$97,000 ","$114,100 ",75235,131.70%,Middle,43095.04926,-116.961242,32.558749,San Diego,0,1,ChargePoint Network
11949,11950,1,11950,1,11950,ELEC,BELLA CREEK BUILDING 1,100 Avram Ave,Parking Lot,Rohnert Park,CA,94928,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.342611,-122.711067,11/4/2024,250475,2024-11-04 01:59:35 UTC,,,,1/11/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,97,151305,6097151305,1513.05,Census Tract 1513.05,G5020,S,1765260,0,38.3433806,-122.7067066,0.68156963,6097151305,0.68156963,6097151305,1,1,0,6,97,Sonoma County,151305,6097151305,1513.05,Census Tract 1513.05,1763148,0,38.3433893,-122.7067009,6097151305,Urban,6038,,0,0,0, ,"$52,375 ",2,"$74,450 ","$99,150 ",75235,69.62%,Low,5312.054353,-122.711067,38.342611,San Francisco,1,0,ChargePoint Network
11950,11951,1,11951,1,11951,ELEC,Mira Mesa Mall,8110 Mira Mesa Blvd,,San Diego,CA,92126,,877-455-3833,E,,Public,24 hours daily,,,,,,1,6,,eVgo Network,https://www.evgo.com/,GPS,32.9131,-117.14843,11/4/2024,228451,2024-11-04 23:59:22 UTC,,,,12/10/2021,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,73,8349,6073008349,83.49,Census Tract 83.49,G5020,S,959831,0,32.9166879,-117.1487913,0.37059267,6073008349,0.37059267,6073008349,1,1,0,6,73,San Diego County,8349,6073008349,83.49,Census Tract 83.49,959831,0,32.9166879,-117.1487913,6073008349,Urban,3841,,0,0,0, ,"$114,625 ",4,"$97,000 ","$114,100 ",75235,152.36%,High,5245.714307,-117.14843,32.9131,San Diego,0,1,eVgo Network
11951,11952,1,11952,1,11952,ELEC,UDR LEVEL 2,7631 Edinger Ave,This is a private community,Huntington Beach,CA,92647,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.73166,-117.99646,11/4/2024,251986,2024-11-04 02:11:15 UTC,,,,1/25/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,59,99703,6059099703,997.03,Census Tract 997.03,G5020,S,1914769,0,33.733843,-117.9850385,0.73929691,6059099703,0.73929691,6059099703,1,1,0,6,59,Orange County,99703,6059099703,997.03,Census Tract 997.03,1915535,0,33.7338309,-117.9850644,6059099703,Urban,6157,,0,0,0, ,"$87,793 ",3,"$96,800 ","$115,250 ",75235,116.69%,Low,6473.783017,-117.99646,33.73166,Los Angeles,1,0,ChargePoint Network
11952,11953,1,11953,1,11953,ELEC,ROH-EV ROH-EV 3,67 Golf Course Dr,Near front main entrance,Rohnert Park,CA,94928,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.36365,-122.716375,11/4/2024,251990,2024-11-04 02:11:18 UTC,,,,1/25/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,97,153202,6097153202,1532.02,Census Tract 1532.02,G5020,S,9740361,0,38.3820955,-122.7284091,3.76077441,6097153202,3.76077441,6097153202,0.68109731,5,0,6,97,Sonoma County,153200,6097153200,1532,Census Tract 1532,12676763,0,38.38805,-122.7284014,6097153200,Urban,8327,Disadvantaged Community,38.42751429,72.83156833,72.6375,2017 Disadvantaged Community (CalEnviroScreen 3.0 only),"$69,280 ",3,"$83,750 ","$111,550 ",75235,92.08%,Low,16515.26873,-122.716375,38.36365,San Francisco,1,0,ChargePoint Network
11953,11954,1,11954,1,11954,ELEC,ROH-EV ROH-EV 1,67 Golf Course Dr,Near main entrance,Rohnert Park,CA,94928,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.363323,-122.71482,11/4/2024,251991,2024-11-04 02:11:18 UTC,,,,1/25/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,97,153202,6097153202,1532.02,Census Tract 1532.02,G5020,S,9740361,0,38.3820955,-122.7284091,3.76077441,6097153202,3.76077441,6097153202,0.68109731,5,0,6,97,Sonoma County,153200,6097153200,1532,Census Tract 1532,12676763,0,38.38805,-122.7284014,6097153200,Urban,8327,Disadvantaged Community,38.42751429,72.83156833,72.6375,2017 Disadvantaged Community (CalEnviroScreen 3.0 only),"$69,280 ",3,"$83,750 ","$111,550 ",75235,92.08%,Low,16515.26873,-122.71482,38.363323,San Francisco,1,0,ChargePoint Network
11954,11955,1,11955,1,11955,ELEC,UDR LEVEL 5,7631 Edinger Ave,This is a private community,Huntington Beach,CA,92647,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.731636,-117.99646,11/4/2024,251992,2024-11-04 02:11:18 UTC,,,,1/25/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,59,99703,6059099703,997.03,Census Tract 997.03,G5020,S,1914769,0,33.733843,-117.9850385,0.73929691,6059099703,0.73929691,6059099703,1,1,0,6,59,Orange County,99703,6059099703,997.03,Census Tract 997.03,1915535,0,33.7338309,-117.9850644,6059099703,Urban,6157,,0,0,0, ,"$87,793 ",3,"$96,800 ","$115,250 ",75235,116.69%,Low,6473.783017,-117.99646,33.731636,Los Angeles,1,0,ChargePoint Network
11955,11956,1,11956,1,11956,ELEC,UDR LEVEL 1,7631 Edinger Ave,This is a private community,Huntington Beach,CA,92647,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.731667,-117.996447,11/4/2024,251993,2024-11-04 02:11:21 UTC,,,,1/25/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,59,99703,6059099703,997.03,Census Tract 997.03,G5020,S,1914769,0,33.733843,-117.9850385,0.73929691,6059099703,0.73929691,6059099703,1,1,0,6,59,Orange County,99703,6059099703,997.03,Census Tract 997.03,1915535,0,33.7338309,-117.9850644,6059099703,Urban,6157,,0,0,0, ,"$87,793 ",3,"$96,800 ","$115,250 ",75235,116.69%,Low,6473.783017,-117.996447,33.731667,Los Angeles,1,0,ChargePoint Network
11956,11957,1,11957,1,11957,ELEC,UDR LEVEL 4,7631 Edinger Ave,This is a private community,Huntington Beach,CA,92647,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.731649,-117.996462,11/4/2024,251996,2024-11-04 02:11:23 UTC,,,,1/25/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,59,99703,6059099703,997.03,Census Tract 997.03,G5020,S,1914769,0,33.733843,-117.9850385,0.73929691,6059099703,0.73929691,6059099703,1,1,0,6,59,Orange County,99703,6059099703,997.03,Census Tract 997.03,1915535,0,33.7338309,-117.9850644,6059099703,Urban,6157,,0,0,0, ,"$87,793 ",3,"$96,800 ","$115,250 ",75235,116.69%,Low,6473.783017,-117.996462,33.731649,Los Angeles,1,0,ChargePoint Network
11957,11958,1,11958,1,11958,ELEC,Playa Vista Community Center,12855 Runway Rd,,Playa Vista,CA,90094,,877-455-3833,E,,Public,24 hours daily,,,,,,1,1,,eVgo Network,https://www.evgo.com/,GPS,33.975524,-118.418655,11/4/2024,228453,2024-11-04 23:59:22 UTC,,,,3/7/2018,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,37,275604,6037275604,2756.04,Census Tract 2756.04,G5020,S,1550434,0,33.975793,-118.4154909,0.59862664,6037275604,0.59862664,6037275604,0.99999997,2,0,6,37,Los Angeles County,275602,6037275602,2756.02,Census Tract 2756.02,2516544,70151,33.9770088,-118.4172364,6037275602,Urban,12100,,0,0,0, ,"$148,965 ",2,"$75,700 ","$76,800 ",75235,198.00%,High,8622.177538,-118.418655,33.975524,Los Angeles,0,1,eVgo Network
11958,11959,1,11959,1,11959,ELEC,San Francisco Premium Outlets,2774 Livermore Outlets Dr,,Livermore,CA,94551,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,37.69895,-121.84432,11/4/2024,228466,2024-11-04 23:59:23 UTC,,,,3/7/2018,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,1,451300,6001451300,4513,Census Tract 4513,G5020,S,11926523,744296,37.693093,-121.8176875,4.89223268,6001451300,4.89223268,6001451300,0.99995129,2,0,6,1,Alameda County,451300,6001451300,4513,Census Tract 4513,12696143,0,37.6896429,-121.8156625,6001451300,Urban,6903,,0,0,0, ,"$119,896 ",3,"$98,650 ","$135,650 ",75235,159.36%,Middle,16130.18304,-121.84432,37.69895,San Francisco,0,1,eVgo Network
11959,11960,1,11960,1,11960,ELEC,The Dunes on Monterey Bay,110 General Stillwell Dr,,Marina,CA,93933,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,36.66604,-121.81055,11/4/2024,228467,2024-11-04 23:59:24 UTC,,,,3/7/2018,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,53,14102,6053014102,141.02,Census Tract 141.02,G5020,S,11745920,84747,36.6634389,-121.8002812,4.56778803,6053014102,4.56778803,6053014102,0.5306863,6,0,6,53,Monterey County,14102,6053014102,141.02,Census Tract 141.02,11791937,79367,36.6634389,-121.8002812,6053014102,Rural,3399,Disadvantaged Community,35.28136391,67.96520424,68.975,2017 Disadvantaged Community (CalEnviroScreen 3.0 only),"$72,821 ",3,"$73,250 ","$88,100 ",75235,96.79%,Low,24117.68198,-121.81055,36.66604,Central Other,1,1,eVgo Network
11960,11961,1,11961,1,11961,ELEC,Raley's,6119 Horseshoe Bar Rd,,Loomis,CA,95650,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,38.817727,-121.188751,11/4/2024,228469,2024-11-04 23:59:24 UTC,,,,3/29/2021,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,61,21203,6061021203,212.03,Census Tract 212.03,G5020,S,14917479,18040,38.8284635,-121.199892,5.76663531,6061021203,5.76663531,6061021203,0.85307295,3,0,6,61,Placer County,21203,6061021203,212.03,Census Tract 212.03,14866509,18040,38.8284635,-121.199892,6061021203,Urban,7668,,0,0,0, ,"$91,575 ",3,"$65,250 ","$98,350 ",75235,121.72%,Middle,20911.46827,-121.188751,38.817727,Sacramento,0,1,eVgo Network
11961,11962,1,11962,1,11962,ELEC,Fairfield Verdant Garage,3700 Casa Verde St,,San Jose,CA,95134,,877-455-3833,E,,Public,24 hours daily,,,,,,1,2,,eVgo Network,https://www.evgo.com/,GPS,37.412903,-121.938327,11/4/2024,228470,2024-11-04 23:59:24 UTC,,,,3/7/2018,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,85,505015,6085505015,5050.15,Census Tract 5050.15,G5020,S,2260681,0,37.4161406,-121.9408683,0.87285399,6085505015,0.87285399,6085505015,0.99999999,2,0,6,85,Santa Clara County,505009,6085505009,5050.09,Census Tract 5050.09,3535789,0,37.415049,-121.9453961,6085505009,Urban,11332,,0,0,0, ,"$134,844 ",3,"$106,000 ","$163,400 ",75235,179.23%,Middle,10607.30775,-121.938327,37.412903,San Francisco,0,1,eVgo Network
11962,11963,1,11963,1,11963,ELEC,Pacific Pearl Shopping Center,2693 Stoneridge Dr,,Pleasanton,CA,94588,,877-455-3833,E,,Public,24 hours daily,,,,,,4,2,,eVgo Network,https://www.evgo.com/,GPS,37.696437,-121.850261,11/4/2024,228471,2024-11-04 23:59:25 UTC,,,,3/7/2018,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,1,450744,6001450744,4507.44,Census Tract 4507.44,G5020,S,2626684,0,37.6969031,-121.8651217,1.01416715,6001450744,1.01416715,6001450744,1,1,0,6,1,Alameda County,450744,6001450744,4507.44,Census Tract 4507.44,2638937,0,37.6970056,-121.8652139,6001450744,Urban,6273,,0,0,0, ,"$158,529 ",3,"$98,650 ","$135,650 ",75235,210.71%,High,7728.883766,-121.850261,37.696437,San Francisco,0,1,eVgo Network
11963,11964,1,11964,1,11964,ELEC,Albertson's,1601 S Melrose Dr,,Vista,CA,92081,,877-455-3833,E,,Public,24 hours daily,,,,,,1,1,,eVgo Network,https://www.evgo.com/,GPS,33.167279,-117.247991,11/4/2024,228472,2024-11-04 23:59:25 UTC,,,,3/7/2018,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,73,19810,6073019810,198.1,Census Tract 198.10,G5020,S,9939023,131091,33.1653815,-117.2814268,3.88808951,6073019810,3.88808951,6073019810,1,2,0,6,73,San Diego County,19806,6073019806,198.06,Census Tract 198.06,19574036,356724,33.1585001,-117.2771634,6073019806,Urban,12647,,0,0,0, ,"$109,443 ",3,"$87,300 ","$102,700 ",75235,145.47%,High,25600.13726,-117.247991,33.167279,San Diego,0,1,eVgo Network
11964,11965,1,11965,1,11965,ELEC,Lucky,1312 Trancas St,,Napa,CA,94558,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,38.32363,-122.30141,11/4/2024,228477,2024-11-04 23:59:25 UTC,,,,3/7/2018,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,55,200601,6055200601,2006.01,Census Tract 2006.01,G5020,S,2043215,0,38.3317566,-122.3124397,0.78889074,6055200601,0.78889074,6055200601,1,2,0,6,55,Napa County,200601,6055200601,2006.01,Census Tract 2006.01,2043216,0,38.3317566,-122.3124397,6055200601,Urban,5633,,0,0,0, ,"$106,912 ",4,"$90,050 ","$131,050 ",75235,142.10%,Middle,6626.127135,-122.30141,38.32363,San Francisco,0,1,eVgo Network
11965,11966,1,11966,1,11966,ELEC,Pines Shopping Center,6450 Pony Express Trl,,Pollock Pines,CA,95726,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,38.762241,-120.578016,11/4/2024,228478,2024-11-04 23:59:25 UTC,,,,3/7/2018,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,17,31302,6017031302,313.02,Census Tract 313.02,G5020,S,33161341,83617,38.7685433,-120.5987779,12.83595031,6017031302,12.83595031,6017031302,0,12,1,6,17,El Dorado County,31302,6017031302,313.02,Census Tract 313.02,33297788,83617,38.7685433,-120.5987779,6017031302,Rural,4562,,0,0,0, ,"$47,357 ",2,"$58,000 ","$87,450 ",75235,62.95%,Low,56126.54588,-120.578016,38.762241,Sacramento,1,1,eVgo Network
11966,11967,1,11967,1,11967,ELEC,Canyon Country Plaza,19242 Soledad Canyon Rd,,Canyon Country,CA,91351,,877-455-3833,E,,Public,24 hours daily,,,,,,1,2,,eVgo Network,https://www.evgo.com/,GPS,34.415008,-118.471113,11/4/2024,228494,2024-11-04 23:59:26 UTC,,,,8/28/2015,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,37,920035,6037920035,9200.35,Census Tract 9200.35,G5020,S,2466773,0,34.4193105,-118.4640472,0.95242869,6037920035,0.95242869,6037920035,0.99999999,2,0,6,37,Los Angeles County,920035,6037920035,9200.35,Census Tract 9200.35,2466773,0,34.4193105,-118.4640472,6037920035,Urban,6895,,0,0,0, ,"$76,992 ",3,"$85,150 ","$86,400 ",75235,102.34%,Low,6169.899261,-118.471113,34.415008,Los Angeles,1,1,eVgo Network
11967,11968,1,11968,1,11968,ELEC,Berry Patch Restaurant,900 Newville Rd,,Orland,CA,95963,,877-455-3833,E,,Public,24 hours daily,,,,,,2,4,,eVgo Network,https://www.evgo.com/,GPS,39.7500793,-122.2026507,11/4/2024,228524,2024-11-04 23:59:33 UTC,,,,3/28/2020,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,6,21,10101,6021010101,101.01,Census Tract 101.01,G5020,S,6589052,0,39.7550067,-122.1833063,2.54404596,6021010101,2.54404596,6021010101,0.4034167,7,0,6,21,Glenn County,10100,6021010100,101,Census Tract 101,16676273,0,39.7441806,-122.1823103,6021010100,Rural,8712,,0,0,0, ,"$47,824 ",3,"$50,350 ","$76,350 ",75235,63.57%,Low,19705.61748,-122.2026507,39.7500793,Northern Other,1,1,eVgo Network
