,Unnamed: 0.1,Unnamed: 0,OBJECTID,Join_Count,TARGET_FID,Join_Count.1,TARGET_FID.1,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Mile2,GEO,Mile2_1,CA_tract,Differ_are,Differ_ran,rural,STATEFP 1,COUNTYFP 1,County,TRACTCE 1,GEOID 1,NAME 1,NAMELSAD 1,ALAND 1,AWATER 1,INTPTLAT 1,INTPTLON 1,Tract,urban_rura,POPULATION,DAC,CIscore,CIscoreP,Traffic_Pc,DAC_cat,MHI_2019_5,Avg_hshld_,HCD_Low_20,HCD_Modera,State_MHI_,State_MHI1,Income_Gro,Shape_Leng,x,y,GreaterRegion,DAC/LIC,DCFC,EV Network Clean,nacs
10439,10439,13473,13474,1,13474,1,13474,ELEC,GENESIS EV PG&E EV 10,3 Tower Pl,,South San Francisco,CA,94080,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.666516,-122.39884,11/4/2024,287383,2024-11-04 01:31:13 UTC,,,,6/23/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,81.0,600100.0,6081600100.0,6001.0,Census Tract 6001,G5020,S,14582823.0,2117772.0,37.6877413,-122.4084093,6.44813862,6081600100.0,6.44813862,6081600100.0,0.89999722,3.0,0.0,6.0,81.0,San Mateo County,600100.0,6081600100.0,6001.0,Census Tract 6001,14678357.0,2117780.0,37.6877413,-122.4084093,6081600100.0,Urban,5051.0,,0.0,0.0,0.0, ,"$113,484 ",2.0,"$117,100 ","$143,600 ",75235.0,150.84%,Low,22237.8324,-122.39884,37.666516,San Francisco,1,0,ChargePoint Network,False
10440,10440,13475,13476,1,13476,1,13476,ELEC,GENESIS EV PG&E EV 55,100 Tower Pl,100 Tower,South San Francisco,CA,94080,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.666463,-122.398893,11/4/2024,287386,2024-11-04 01:31:13 UTC,,,,6/23/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,81.0,600100.0,6081600100.0,6001.0,Census Tract 6001,G5020,S,14582823.0,2117772.0,37.6877413,-122.4084093,6.44813862,6081600100.0,6.44813862,6081600100.0,0.89999722,3.0,0.0,6.0,81.0,San Mateo County,600100.0,6081600100.0,6001.0,Census Tract 6001,14678357.0,2117780.0,37.6877413,-122.4084093,6081600100.0,Urban,5051.0,,0.0,0.0,0.0, ,"$113,484 ",2.0,"$117,100 ","$143,600 ",75235.0,150.84%,Low,22237.8324,-122.398893,37.666463,San Francisco,1,0,ChargePoint Network,False
10441,10441,13476,13477,1,13477,1,13477,ELEC,JBT Madera,2300 Industrial Avenue,,Madera,CA,93637,,888-998-2546,E,,Public,24 hours daily,,,,,,4.0,,,Blink Network,http://www.blinkcharging.com/,GPS,36.9486053,-120.0864234,11/5/2024,309882,2024-11-05 00:18:46 UTC,,,,11/18/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,39.0,702.0,6039000702.0,7.02,Census Tract 7.02,G5020,S,5277438.0,0.0,36.9511694,-120.0873976,2.03762786,6039000702.0,2.03762786,6039000702.0,0.88007784,3.0,0.0,6.0,39.0,Madera County,700.0,6039000700.0,7.0,Census Tract 7,8383447.0,0.0,36.9569657,-120.0851443,6039000700.0,Urban,11600.0,Disadvantaged Community,40.88447421,76.42460918,37.5125,CalEnviroScreen 4.0 Top 25%,"$67,093 ",3.0,"$50,350 ","$76,350 ",75235.0,89.18%,Middle,14944.7404,-120.0864234,36.9486053,Central Other,1,0,Other,False
10442,10442,13477,13478,1,13478,1,13478,ELEC,St. John Bosco,13640 Bellflower Blvd,,Bellflower,CA,90706,,888-356-8911,E,,Public,24 hours daily,,,,,,2.0,,,FLO,https://flo.ca/,GPS,33.908115,-118.12458,11/4/2024,302261,2024-11-04 04:09:43 UTC,,,,7/8/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,37.0,553201.0,6037553201.0,5532.01,Census Tract 5532.01,G5020,S,1036994.0,0.0,33.9060338,-118.1262841,0.40038688,6037553201.0,0.40038688,6037553201.0,0.99999999,2.0,0.0,6.0,37.0,Los Angeles County,553200.0,6037553200.0,5532.0,Census Tract 5532,1861182.0,62560.0,33.9049648,-118.1205611,6037553200.0,Urban,7637.0,Disadvantaged Community,35.56683182,68.53252648,41.7625,2017 Disadvantaged Community (CalEnviroScreen 3.0 only),"$86,314 ",4.0,"$94,600 ","$96,000 ",75235.0,114.73%,Low,6247.940028,-118.12458,33.908115,Los Angeles,1,0,FLO,False
10443,10443,13479,13480,1,13480,1,13480,ELEC,Travis Corporate Building,One Travis Way,,Vacaville,CA,95687,,888-998-2546,E,,Public,24 hours daily,,,,,,3.0,,,Blink Network,http://www.blinkcharging.com/,GPS,38.3581864,-121.9696175,11/5/2024,308903,2024-11-05 00:04:59 UTC,,,,12/21/2017,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,95.0,253105.0,6095253105.0,2531.05,Census Tract 2531.05,G5020,S,2472064.0,0.0,38.3539119,-121.9670998,0.95447022,6095253105.0,0.95447022,6095253105.0,0.99999999,2.0,0.0,6.0,95.0,Solano County,253105.0,6095253105.0,2531.05,Census Tract 2531.05,2481343.0,0.0,38.3539257,-121.9670747,6095253105.0,Urban,6584.0,,0.0,0.0,0.0, ,"$53,617 ",3.0,"$69,850 ","$107,250 ",75235.0,71.27%,Low,6445.991589,-121.9696175,38.3581864,San Francisco,1,0,Other,False
10444,10444,13480,13481,1,13481,1,13481,ELEC,787 North Main Street (US-EAM-9FF-2C),787 North Main Street,,Bishop,CA,93514,,866-576-1495,E,,Public,24 hours daily; for Rivian use only,A ACCOUNT_BALANCE D M V,,,,,,1.0,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,37.369016,-118.395892,11/4/2024,313713,2024-11-04 03:51:09 UTC,,,,6/29/2022,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,27.0,400.0,6027000400.0,4.0,Census Tract 4,G5020,S,9621589.0,13948.0,37.3653589,-118.4048952,3.72030425,6027000400.0,3.72030425,6027000400.0,0.77218158,4.0,0.0,6.0,27.0,Inyo County,400.0,6027000400.0,4.0,Census Tract 4,10380517.0,162441.0,37.3653589,-118.4048952,6027000400.0,Urban,5466.0,,0.0,0.0,0.0, ,"$53,988 ",2.0,"$48,100 ","$72,100 ",75235.0,71.76%,Low,23474.6566,-118.395892,37.369016,Central Other,1,1,Other,False
10445,10445,13482,13483,1,13483,1,13483,ELEC,Nexus-Dx,6759 Mesa Ridge Road  Suite 100,,San Diego,CA,92121,,888-998-2546,E,,Public,24 hours daily,,,,,,2.0,,,Blink Network,http://www.blinkcharging.com/,GPS,32.9016491,-117.1729117,11/5/2024,309921,2024-11-05 00:19:07 UTC,,,,7/19/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,73.0,8350.0,6073008350.0,83.5,Census Tract 83.50,G5020,S,15528713.0,0.0,32.8914562,-117.1716869,5.99566882,6073008350.0,5.99566882,6073008350.0,1.0,2.0,0.0,6.0,73.0,San Diego County,8350.0,6073008350.0,83.5,Census Tract 83.50,15528715.0,0.0,32.8914562,-117.1716869,6073008350.0,Urban,6979.0,,0.0,0.0,0.0, ,"$100,701 ",3.0,"$87,300 ","$102,700 ",75235.0,133.85%,Middle,18380.94907,-117.1729117,32.9016491,San Diego,0,0,Other,False
10446,10446,13483,13484,1,13484,1,13484,ELEC,COACHELLA EV 1 LIBRARY,1500 6th St,Located on orchard behind the library,Coachella,CA,92236,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.678489,-116.176113,11/5/2024,310902,2024-11-05 01:10:40 UTC,,,,9/19/2023,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,65.0,45707.0,6065045707.0,457.07,Census Tract 457.07,G5020,S,2066450.0,0.0,33.6810735,-116.1857331,0.79786096,6065045707.0,0.79786096,6065045707.0,1.0,1.0,0.0,6.0,65.0,Riverside County,45707.0,6065045707.0,457.07,Census Tract 457.07,2066278.0,0.0,33.681074,-116.1857336,6065045707.0,Urban,6493.0,Disadvantaged Community,37.36010207,71.15481594,21.4875,2017 Disadvantaged Community (CalEnviroScreen 3.0 only),"$30,063 ",3.0,"$56,900 ","$83,700 ",75235.0,39.96%,Low,6853.141318,-116.176113,33.678489,Southern Other,1,1,ChargePoint Network,False
10447,10447,13484,13485,1,13485,1,13485,ELEC,BAKERSFIELD H TWO,5300 Wible Rd,,Bakersfield,CA,93313,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.306615,-119.037423,11/4/2024,302303,2024-11-04 02:20:29 UTC,,,,7/11/2023,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,29.0,3133.0,6029003133.0,31.33,Census Tract 31.33,G5020,S,2203107.0,0.0,35.3049001,-119.0426668,0.85062146,6029003133.0,0.85062146,6029003133.0,0.99999998,2.0,0.0,6.0,29.0,Kern County,3114.0,6029003114.0,31.14,Census Tract 31.14,3502441.0,0.0,35.3029184,-119.0445781,6029003114.0,Urban,7835.0,Disadvantaged Community,41.6000567,77.45839637,63.8375,CalEnviroScreen 4.0 Top 25%,"$60,047 ",4.0,"$55,900 ","$84,850 ",75235.0,79.81%,Low,7652.714135,-119.037423,35.306615,Los Angeles,1,1,ChargePoint Network,False
10448,10448,13485,13486,1,13486,1,13486,ELEC,GENESIS EV PG&E EV 56,100 Tower Pl,100 Tower,South San Francisco,CA,94080,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.666434,-122.398907,11/4/2024,287387,2024-11-04 01:31:13 UTC,,,,6/23/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,81.0,600100.0,6081600100.0,6001.0,Census Tract 6001,G5020,S,14582823.0,2117772.0,37.6877413,-122.4084093,6.44813862,6081600100.0,6.44813862,6081600100.0,0.89999722,3.0,0.0,6.0,81.0,San Mateo County,600100.0,6081600100.0,6001.0,Census Tract 6001,14678357.0,2117780.0,37.6877413,-122.4084093,6081600100.0,Urban,5051.0,,0.0,0.0,0.0, ,"$113,484 ",2.0,"$117,100 ","$143,600 ",75235.0,150.84%,Low,22237.8324,-122.398907,37.666434,San Francisco,1,0,ChargePoint Network,False
10449,10449,13486,13487,1,13487,1,13487,ELEC,IRVINE  CO  OFC SPECTRUM CT 05,15639-15699 Alton Pkwy,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.655823,-117.753506,11/5/2024,313727,2024-11-05 01:01:57 UTC,,,,10/16/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,59.0,52518.0,6059052518.0,525.18,Census Tract 525.18,G5020,S,5807267.0,0.0,33.6594335,-117.7578719,2.2421989,6059052518.0,2.2421989,6059052518.0,1.0,1.0,0.0,6.0,59.0,Orange County,52518.0,6059052518.0,525.18,Census Tract 525.18,5781325.0,0.0,33.6593661,-117.7578556,6059052518.0,Urban,7589.0,,0.0,0.0,0.0, ,"$99,474 ",2.0,"$86,050 ","$102,450 ",75235.0,132.22%,Middle,11630.63507,-117.753506,33.655823,Los Angeles,0,0,ChargePoint Network,False
10450,10450,13487,13488,1,13488,1,13488,ELEC,"CRE 1000 Wilshire, LLC","1000 Wilshire Boulevard, Suite 550",,Los Angeles,CA,90017,,888-998-2546,E,,Public,24 hours daily,,,,,,3.0,,,Blink Network,http://www.blinkcharging.com/,GPS,34.0503893,-118.2612961,11/5/2024,308906,2024-11-05 00:05:02 UTC,,,,10/31/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,37.0,207711.0,6037207711.0,2077.11,Census Tract 2077.11,G5020,S,693947.0,0.0,34.0463506,-118.2647778,0.26793451,6037207711.0,0.26793451,6037207711.0,0.99999999,2.0,0.0,6.0,37.0,Los Angeles County,207710.0,6037207710.0,2077.1,Census Tract 2077.10,1101206.0,0.0,34.0468663,-118.2616827,6037207710.0,Urban,4667.0,,0.0,0.0,0.0, ,"$100,972 ",1.0,"$66,250 ","$67,200 ",75235.0,134.21%,High,5249.641899,-118.2612961,34.0503893,Los Angeles,0,0,Other,False
10451,10451,13488,13489,1,13489,1,13489,ELEC,GENESIS EV PG&E EV 14,3 Tower Pl,,South San Francisco,CA,94080,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.666508,-122.398888,11/4/2024,287396,2024-11-04 01:31:13 UTC,,,,6/23/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,81.0,600100.0,6081600100.0,6001.0,Census Tract 6001,G5020,S,14582823.0,2117772.0,37.6877413,-122.4084093,6.44813862,6081600100.0,6.44813862,6081600100.0,0.89999722,3.0,0.0,6.0,81.0,San Mateo County,600100.0,6081600100.0,6001.0,Census Tract 6001,14678357.0,2117780.0,37.6877413,-122.4084093,6081600100.0,Urban,5051.0,,0.0,0.0,0.0, ,"$113,484 ",2.0,"$117,100 ","$143,600 ",75235.0,150.84%,Low,22237.8324,-122.398888,37.666508,San Francisco,1,0,ChargePoint Network,False
10452,10452,13489,13490,1,13490,1,13490,ELEC,IRVINE  CO  OFC 670 NCD 08,660 Newport Center Dr,RESTRICTED:,Newport Beach,CA,92660,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.619939,-117.8746,11/4/2024,312182,2024-11-04 02:27:45 UTC,,,,10/3/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,59.0,63008.0,6059063008.0,630.08,Census Tract 630.08,G5020,S,2512064.0,0.0,33.6149296,-117.8780261,0.96991308,6059063008.0,0.96991308,6059063008.0,1.0,1.0,0.0,6.0,59.0,Orange County,63008.0,6059063008.0,630.08,Census Tract 630.08,2510791.0,0.0,33.6149301,-117.8780201,6059063008.0,Urban,1093.0,,0.0,0.0,0.0, ,"$91,250 ",2.0,"$86,050 ","$102,450 ",75235.0,121.29%,Middle,6620.915243,-117.8746,33.619939,Los Angeles,0,0,ChargePoint Network,False
10453,10453,13490,13491,1,13491,1,13491,ELEC,THE CARDINAL CARDINAL 2,103 Wilson St,,Redwood City,CA,94063,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.4833,-122.22896,11/4/2024,287629,2024-11-04 01:31:46 UTC,,,,6/23/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,81.0,610202.0,6081610202.0,6102.02,Census Tract 6102.02,G5020,S,1706723.0,22375.0,37.4894615,-122.2304251,0.66760757,6081610202.0,0.66760757,6081610202.0,1.0,2.0,0.0,6.0,81.0,San Mateo County,610202.0,6081610202.0,6102.02,Census Tract 6102.02,1708986.0,22376.0,37.4894625,-122.2304268,6081610202.0,Urban,4013.0,Disadvantaged Community,40.36723358,75.61775088,86.1625,CalEnviroScreen 4.0 Top 25%,"$136,103 ",2.0,"$117,100 ","$143,600 ",75235.0,180.90%,Middle,8346.453067,-122.22896,37.4833,San Francisco,1,0,ChargePoint Network,False
10454,10454,13491,13492,1,13492,1,13492,ELEC,IRVINE  CO  OFC 670 NCD 06,670 Newport Center Dr,RESTRICTED:,Newport Beach,CA,92660,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.61983,-117.874494,11/4/2024,312183,2024-11-04 02:27:45 UTC,,,,10/3/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,59.0,63008.0,6059063008.0,630.08,Census Tract 630.08,G5020,S,2512064.0,0.0,33.6149296,-117.8780261,0.96991308,6059063008.0,0.96991308,6059063008.0,1.0,1.0,0.0,6.0,59.0,Orange County,63008.0,6059063008.0,630.08,Census Tract 630.08,2510791.0,0.0,33.6149301,-117.8780201,6059063008.0,Urban,1093.0,,0.0,0.0,0.0, ,"$91,250 ",2.0,"$86,050 ","$102,450 ",75235.0,121.29%,Middle,6620.915243,-117.874494,33.61983,Los Angeles,0,0,ChargePoint Network,False
10455,10455,13492,13493,1,13493,1,13493,ELEC,THE CARDINAL CARDINAL 1,1 Franklin St,,Redwood City,CA,94063,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.48326,-122.22893,11/4/2024,287630,2024-11-04 01:31:47 UTC,,,,6/23/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,81.0,610202.0,6081610202.0,6102.02,Census Tract 6102.02,G5020,S,1706723.0,22375.0,37.4894615,-122.2304251,0.66760757,6081610202.0,0.66760757,6081610202.0,1.0,2.0,0.0,6.0,81.0,San Mateo County,610202.0,6081610202.0,6102.02,Census Tract 6102.02,1708986.0,22376.0,37.4894625,-122.2304268,6081610202.0,Urban,4013.0,Disadvantaged Community,40.36723358,75.61775088,86.1625,CalEnviroScreen 4.0 Top 25%,"$136,103 ",2.0,"$117,100 ","$143,600 ",75235.0,180.90%,Middle,8346.453067,-122.22893,37.48326,San Francisco,1,0,ChargePoint Network,False
10456,10456,13493,13494,1,13494,1,13494,ELEC,IRVINE  CO  OFC 670 NCD 10,660 Newport Center Dr,RESTRICTED:,Newport Beach,CA,92660,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.620044,-117.874708,11/4/2024,312184,2024-11-04 02:27:46 UTC,,,,10/3/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,59.0,63008.0,6059063008.0,630.08,Census Tract 630.08,G5020,S,2512064.0,0.0,33.6149296,-117.8780261,0.96991308,6059063008.0,0.96991308,6059063008.0,1.0,1.0,0.0,6.0,59.0,Orange County,63008.0,6059063008.0,630.08,Census Tract 630.08,2510791.0,0.0,33.6149301,-117.8780201,6059063008.0,Urban,1093.0,,0.0,0.0,0.0, ,"$91,250 ",2.0,"$86,050 ","$102,450 ",75235.0,121.29%,Middle,6620.915243,-117.874708,33.620044,Los Angeles,0,0,ChargePoint Network,False
10457,10457,13494,13495,1,13495,1,13495,ELEC,IRVINE  CO  OFC 670 NCD 09,660 Newport Center Dr,RESTRICTED:,Newport Beach,CA,92660,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.619991,-117.874654,11/4/2024,312185,2024-11-04 02:27:46 UTC,,,,10/3/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,59.0,63008.0,6059063008.0,630.08,Census Tract 630.08,G5020,S,2512064.0,0.0,33.6149296,-117.8780261,0.96991308,6059063008.0,0.96991308,6059063008.0,1.0,1.0,0.0,6.0,59.0,Orange County,63008.0,6059063008.0,630.08,Census Tract 630.08,2510791.0,0.0,33.6149301,-117.8780201,6059063008.0,Urban,1093.0,,0.0,0.0,0.0, ,"$91,250 ",2.0,"$86,050 ","$102,450 ",75235.0,121.29%,Middle,6620.915243,-117.874654,33.619991,Los Angeles,0,0,ChargePoint Network,False
10458,10458,13495,13496,1,13496,1,13496,ELEC,THEGATEHOUSEBNV FRONT,3503 Rancho Tepusquet Rd,The Gate House Tasting Room,Santa Maria,CA,93454,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.894514,-120.29934,11/4/2024,310916,2024-11-04 02:17:02 UTC,,,,9/19/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,83.0,2006.0,6083002006.0,20.06,Census Tract 20.06,G5020,S,436187187.0,1467805.0,34.8725903,-120.3430118,168.9796222,6083002006.0,168.9796222,6083002006.0,0.00498001,11.0,1.0,6.0,83.0,Santa Barbara County,2006.0,6083002006.0,20.06,Census Tract 20.06,435862559.0,1522786.0,34.8725903,-120.3430118,6083002006.0,Rural,2805.0,,0.0,0.0,0.0, ,"$106,146 ",3.0,"$90,050 ","$97,300 ",75235.0,141.09%,High,160302.1868,-120.29934,34.894514,Los Angeles,0,0,ChargePoint Network,False
10459,10459,13496,13497,1,13497,1,13497,ELEC,Desco Plaza 3,3675 Mt. Diablo Road,,Lafayette,CA,94549,,888-998-2546,E,,Public,24 hours daily,,,,,,2.0,,,Blink Network,http://www.blinkcharging.com/,GPS,37.8893419,-122.1289896,11/5/2024,308910,2024-11-05 00:05:07 UTC,,,,6/19/2018,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,13.0,350000.0,6013350000.0,3500.0,Census Tract 3500,G5020,S,8578840.0,431202.0,37.879801,-122.1364828,3.4787966,6013350000.0,3.4787966,6013350000.0,1.0,2.0,0.0,6.0,13.0,Contra Costa County,350000.0,6013350000.0,3500.0,Census Tract 3500,8579177.0,431202.0,37.879801,-122.1364828,6013350000.0,Urban,6111.0,,0.0,0.0,0.0, ,"$118,000 ",2.0,"$87,700 ","$120,550 ",75235.0,156.84%,Middle,14648.79139,-122.1289896,37.8893419,San Francisco,0,0,Other,False
10460,10460,13497,13498,1,13498,1,13498,ELEC,"CircleK - San Diego, CA",13007 Camino Del Sur,,San Diego,CA,92129,,833-505-2291,E,,Public,24 hours daily,CREDIT,,,,,,4.0,,CIRCLE_K,https://www.circlek.com/charge/,200-8,32.95712,-117.15241,11/9/2023,313734,2024-01-31 22:07:01 UTC,P,,,9/26/2023,,,,,J1772COMBO,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,False,,,,,,,,MD,False,,6.0,73.0,8366.0,6073008366.0,83.66,Census Tract 83.66,G5020,S,6034202.0,0.0,32.9504231,-117.1549557,2.32981885,6073008366.0,2.32981885,6073008366.0,1.0,2.0,0.0,6.0,73.0,San Diego County,8366.0,6073008366.0,83.66,Census Tract 83.66,6094609.0,1633.0,32.9526852,-117.1604288,6073008366.0,Urban,6753.0,,0.0,0.0,0.0, ,"$171,677 ",3.0,"$87,300 ","$102,700 ",75235.0,228.19%,High,12586.02832,-117.15241,32.95712,San Diego,0,1,Other,False
10461,10461,13498,13499,1,13499,1,13499,ELEC,"7-ELEVEN, INC. 32257 BAKER DC4",5203 Olive Dr,Side of Building,Bakersfield,CA,93308,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.41172,-119.058436,11/4/2024,302328,2024-11-04 02:05:25 UTC,,,,7/12/2023,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,29.0,507.0,6029000507.0,5.07,Census Tract 5.07,G5020,S,17063101.0,441166.0,35.3867101,-119.0632205,6.75843715,6029000507.0,6.75843715,6029000507.0,1.0,1.0,0.0,6.0,29.0,Kern County,507.0,6029000507.0,5.07,Census Tract 5.07,17063110.0,441154.0,35.386741,-119.0634239,6029000507.0,Urban,3736.0,Disadvantaged Community,45.71738607,82.8920827,78.2,CalEnviroScreen 4.0 Top 25%,"$69,361 ",3.0,"$50,350 ","$76,350 ",75235.0,92.19%,Middle,18946.58643,-119.058436,35.41172,Los Angeles,1,1,ChargePoint Network,False
10462,10462,13499,13500,1,13500,1,13500,ELEC,Bradbury Community Association,15901 Mentz Street,,La Puente,CA,91744,,888-998-2546,E,,Public,24 hours daily,,,,,,2.0,,,Blink Network,http://www.blinkcharging.com/,GPS,34.0315999,-117.9439921,11/5/2024,309923,2024-11-05 00:19:09 UTC,,,,6/20/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,37.0,407602.0,6037407602.0,4076.02,Census Tract 4076.02,G5020,S,933775.0,841.0,34.0323937,-117.9468466,0.36085812,6037407602.0,0.36085812,6037407602.0,1.0,1.0,0.0,6.0,37.0,Los Angeles County,407602.0,6037407602.0,4076.02,Census Tract 4076.02,933776.0,841.0,34.0323937,-117.9468466,6037407602.0,Urban,3993.0,Disadvantaged Community,47.3154804,84.80837115,50.975,CalEnviroScreen 4.0 Top 25%,"$68,346 ",4.0,"$94,600 ","$96,000 ",75235.0,90.84%,Low,4110.913393,-117.9439921,34.0315999,Los Angeles,1,0,Other,False
10463,10463,13500,13501,1,13501,1,13501,ELEC,THEGATEHOUSEBNV BACK,3503 Rancho Tepusquet Rd,The Gate House Tasting Room,Santa Maria,CA,93454,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.894516,-120.29938,11/4/2024,310917,2024-11-04 02:17:02 UTC,,,,9/19/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6.0,83.0,2006.0,6083002006.0,20.06,Census Tract 20.06,G5020,S,436187187.0,1467805.0,34.8725903,-120.3430118,168.9796222,6083002006.0,168.9796222,6083002006.0,0.00498001,11.0,1.0,6.0,83.0,Santa Barbara County,2006.0,6083002006.0,20.06,Census Tract 20.06,435862559.0,1522786.0,34.8725903,-120.3430118,6083002006.0,Rural,2805.0,,0.0,0.0,0.0, ,"$106,146 ",3.0,"$90,050 ","$97,300 ",75235.0,141.09%,High,160302.1868,-120.29938,34.894516,Los Angeles,0,0,ChargePoint Network,False
